stk_id,beg_date,end_date,mkt_board
3039,2002/8/26,2005/11/13,TSE
3046,2000/8/22,2002/8/26,OTC
3046,2002/8/26,2999/12/31,TSE
3050,2002/5/20,2002/10/29,REG
3050,2002/10/29,2999/12/31,TSE
3053,2007/10/22,2008/12/11,OTC
3053,1995/2/6,2007/10/22,TSE
3054,2002/7/22,2002/11/18,REG
3054,2002/11/18,2999/12/31,TSE
3060,2002/9/10,2003/4/21,REG
3060,2003/4/21,2999/12/31,TSE
3061,2002/12/11,2003/4/11,REG
3061,2003/4/11,2014/12/30,TSE
5464,2000/11/8,2999/12/31,OTC
3063,2002/12/11,2003/9/8,REG
3063,2003/9/8,2010/4/1,TSE
3080,2002/2/5,2005/12/28,REG
3080,2005/12/28,2008/6/2,OTC
3080,2008/6/2,2013/2/1,TSE
3142,2003/7/18,2004/7/30,REG
3142,2007/6/20,2008/9/29,OTC
3142,2004/7/30,2007/6/20,TSE
3214,2003/12/30,2004/11/24,REG
3214,2004/11/24,2007/3/1,TSE
5703,1999/6/15,2999/12/31,OTC
3271,2004/2/10,2005/1/31,REG
3271,2005/1/31,2008/6/30,TSE
3311,2004/3/8,2999/12/31,TSE
3315,2004/7/9,2006/10/26,REG
3315,2006/10/26,2017/10/1,TSE
3367,2004/11/11,2005/10/25,REG
3367,2005/10/25,2011/10/7,TSE
3474,2005/4/15,2006/3/17,REG
3474,2006/3/17,2016/12/6,TSE
3514,2006/12/22,2007/11/2,REG
3514,2007/11/2,2018/10/1,TSE
3519,2006/8/29,2008/1/25,REG
3519,2008/1/25,2019/5/2,TSE
3534,2007/1/11,2008/4/8,REG
3534,2008/4/8,2011/10/1,TSE
4117,2002/7/4,2999/12/31,REG
3557,2007/4/17,2008/2/27,REG
3557,2008/2/27,2999/12/31,TSE
3559,2007/5/22,2008/10/23,REG
3559,2008/10/23,2017/8/30,TSE
6118,2001/10/25,2999/12/31,OTC
3561,2007/6/15,2008/12/5,REG
3561,2008/12/5,2018/10/1,TSE
3573,2007/9/6,2009/8/26,REG
3573,2009/8/26,2016/7/1,TSE
3579,2007/10/15,2009/12/23,REG
3579,2009/12/23,2019/6/26,TSE
3584,2007/10/15,2010/7/27,REG
3584,2010/7/27,2016/8/3,TSE
3593,2007/10/29,2009/3/16,REG
3593,2009/3/16,2999/12/31,TSE
3598,2009/5/8,2011/1/11,REG
3598,2011/1/11,2016/6/1,TSE
6151,2002/1/2,2002/2/25,REG
6151,2002/2/25,2999/12/31,OTC
6154,2002/1/2,2002/2/18,REG
6154,2002/2/18,2999/12/31,OTC
6160,2002/1/2,2002/3/1,REG
6160,2002/3/1,2999/12/31,OTC
6170,2002/1/2,2002/4/16,REG
6170,2002/4/16,2999/12/31,OTC
3599,2007/11/21,2012/5/9,REG
3599,2012/5/9,2013/5/31,TSE
3614,2008/2/26,2009/6/18,REG
3614,2009/6/18,2010/10/1,TSE
3638,2010/5/18,2014/9/10,TSE
3697,2010/12/24,2014/2/1,TSE
6210,2002/6/14,2003/2/14,REG
6210,2003/2/14,2999/12/31,OTC
3698,2010/3/26,2011/9/29,REG
3698,2011/9/29,2021/1/6,TSE
6254,2002/11/12,2005/7/11,REG
6256,2002/11/13,2004/10/6,REG
6258,2002/11/22,2006/7/10,REG
6263,2002/12/12,2003/9/17,REG
6263,2003/9/17,2999/12/31,OTC
6267,2002/12/12,2005/3/24,REG
6273,2002/12/23,2004/6/25,REG
6277,2002/12/24,2003/10/30,REG
6277,2003/10/30,2999/12/31,TSE
6292,2002/12/30,2003/11/26,REG
6292,2003/11/26,2999/12/31,OTC
6295,2002/12/27,2004/12/30,REG
6297,2003/1/2,2006/6/7,REG
6299,2002/12/30,2004/12/17,REG
5259,2011/11/23,2013/12/3,REG
5259,2013/12/3,2020/1/9,TSE
6405,2012/12/19,2013/11/28,REG
6405,2013/11/28,2999/12/31,TSE
6406,2012/12/28,2013/12/27,REG
6428,2013/9/11,2999/12/31,REG
6429,2013/10/14,2015/11/20,REG
6434,2013/11/12,2999/12/31,REG
6437,2014/1/6,2016/7/13,REG
6502,2000/11/8,2004/8/3,OTC
6502,2004/8/3,2007/9/29,REG
6504,2002/12/25,2013/5/7,REG
6504,2013/5/7,2999/12/31,TSE
6512,2015/2/5,2016/3/25,REG
6512,2016/3/25,2999/12/31,OTC
6601,2002/11/19,2011/11/25,REG
6602,2002/12/9,2005/1/5,REG
6604,2003/1/8,2008/2/6,REG
6605,2003/1/9,2004/3/17,REG
6605,2004/3/17,2999/12/31,TSE
6607,2003/1/14,2005/12/13,REG
6608,2003/1/14,2009/4/17,REG
8002,2000/4/18,2003/7/14,OTC
8007,2000/9/28,2002/10/9,OTC
8010,2001/2/21,2004/8/3,OTC
8010,2004/8/3,2005/5/20,REG
8012,2001/4/19,2004/8/3,OTC
5264,2013/1/25,2021/1/15,TSE
8018,2003/1/2,2004/4/16,REG
8022,2003/1/3,2005/4/21,REG
8025,2003/1/6,2003/12/9,REG
8026,2003/1/6,2009/4/8,REG
5280,2013/11/8,2015/1/2,TSE
8030,2003/1/8,2009/1/10,REG
8034,2003/1/10,2004/5/6,REG
8034,2004/5/6,2999/12/31,OTC
5305,1995/12/9,2004/7/19,OTC
5305,2004/7/19,2020/11/30,TSE
8036,2003/1/9,2009/9/19,REG
8037,2003/1/13,2006/12/11,REG
8051,2003/1/17,2004/4/21,REG
8052,2003/1/20,2005/4/27,REG
8055,2003/1/10,2005/5/25,REG
8058,2003/1/23,2005/5/18,REG
8062,2003/1/22,2004/11/15,REG
8063,2003/1/23,2003/10/31,REG
8065,2003/1/23,2016/9/2,REG
5538,2013/12/16,2999/12/31,TSE
8090,2002/1/2,2004/11/11,REG
8094,2003/4/10,2007/12/13,REG
8098,2003/4/30,2003/12/2,REG
8102,2003/4/8,2005/8/31,REG
8130,2006/10/20,2008/8/22,REG
6119,2001/10/22,2003/8/4,OTC
6119,2003/8/4,2012/3/1,TSE
8157,2003/12/22,2011/7/23,REG
8172,2004/2/18,2008/12/2,REG
8189,2004/11/17,2010/8/31,REG
8191,2004/9/9,2007/8/1,REG
8193,2004/3/22,2006/12/14,REG
6132,2001/12/27,2003/8/25,OTC
6132,2003/8/25,2005/11/7,TSE
8204,2004/9/30,2005/9/16,REG
8215,2003/9/22,2010/11/12,REG
8215,2010/11/12,2999/12/31,TSE
8218,2004/7/1,2006/8/14,REG
8221,2003/6/27,2005/4/18,REG
8240,2004/1/27,2005/6/23,REG
8240,2005/6/23,2999/12/31,OTC
8235,2004/1/30,2005/6/15,REG
8259,2003/12/19,2005/7/4,REG
8264,2004/9/16,2012/1/19,REG
8297,2004/2/12,2012/9/14,REG
8303,2001/10/24,2003/6/19,OTC
8329,2007/9/6,2999/12/31,REG
8359,2012/5/3,2999/12/31,REG
8361,2004/7/21,2009/1/8,REG
8410,2009/11/3,2011/2/23,REG
8410,2011/2/23,2999/12/31,OTC
8414,2011/9/22,2012/7/3,REG
8424,2010/11/11,2012/12/18,REG
8424,2012/12/18,2999/12/31,OTC
8435,2011/12/15,2012/12/28,REG
8435,2012/12/28,2999/12/31,OTC
8443,2012/9/3,2014/9/15,REG
8443,2014/9/15,2999/12/31,TSE
8455,2016/1/8,2999/12/31,OTC
8463,2014/9/15,2015/7/13,REG
8463,2015/7/13,2999/12/31,TSE
6142,2002/1/2,2002/1/22,REG
6142,2002/1/22,2003/8/4,OTC
6142,2003/8/4,2999/12/31,TSE
6145,2002/1/2,2002/1/22,REG
6145,2002/1/22,2003/8/25,OTC
6145,2003/8/25,2018/10/1,TSE
6165,2002/1/2,2002/3/26,REG
6165,2002/3/26,2003/8/4,OTC
6165,2003/8/4,2999/12/31,TSE
8940,2002/1/2,2003/1/17,REG
8940,2003/1/17,2009/5/15,OTC
8940,2009/5/15,2999/12/31,TSE
8937,2002/1/2,2002/10/29,REG
8937,2002/10/29,2999/12/31,OTC
8977,2009/8/28,2013/9/3,REG
6255,2002/10/30,2006/10/31,REG
6255,2006/10/31,2010/9/15,TSE
9907,1991/1/29,2999/12/31,TSE
6280,2002/12/26,2004/12/28,REG
6280,2004/12/28,2007/8/21,TSE
9924,1995/3/15,2999/12/31,TSE
6286,2002/12/20,2003/10/21,REG
6286,2003/10/21,2016/4/29,TSE
6422,2014/7/14,2014/12/27,REG
6422,2014/12/27,2018/9/28,TSE
9938,2001/1/12,2999/12/31,TSE
9942,2002/1/28,2999/12/31,TSE
9947,2002/1/2,2005/8/30,REG
9948,2002/1/2,2004/11/29,REG
9952,2002/7/23,2003/10/9,REG
9953,2002/7/22,2007/7/11,REG
9956,2002/12/27,2005/9/13,REG
9960,2003/4/8,2004/12/6,REG
9960,2004/12/6,2999/12/31,OTC
L1798,1979/12/26,1979/12/27,TSE
6552,2015/9/8,2017/1/10,REG
6552,2017/1/10,2999/12/31,TSE
8008,2001/7/23,2004/11/5,OTC
8008,2004/11/5,2013/7/12,TSE
R073,2002/1/2,2002/12/2,REG
R176,2002/8/13,2003/1/2,REG
8070,2003/2/20,2003/10/30,REG
8070,2003/10/30,2007/12/31,OTC
8070,2007/12/31,2999/12/31,TSE
8072,2003/2/24,2003/11/26,REG
8072,2003/11/26,2005/8/19,OTC
8072,2005/8/19,2999/12/31,TSE
8078,2003/2/27,2003/12/9,REG
8078,2003/12/9,2014/2/27,TSE
1907,1977/2/22,2999/12/31,TSE
8199,2004/4/15,2011/9/8,REG
8199,2011/9/8,2012/12/28,TSE
8201,2006/12/12,2007/10/29,REG
8201,2007/10/29,2999/12/31,TSE
8715,2000/7/3,2000/12/19,OTC
8715,1991/8/31,2000/7/3,TSE
L2301,1983/1/26,2002/11/4,TSE
5215,2011/12/26,2999/12/31,TSE
1204,1964/8/24,1988/9/21,TSE
1204,1998/2/2,2005/10/4,TSE
6483,2014/12/23,2016/8/6,REG
1469,1999/2/5,2018/7/11,TSE
8418,2011/5/27,2011/12/6,REG
8418,2011/12/6,2999/12/31,OTC
2824,1996/9/25,2002/2/4,TSE
5233,2011/6/28,2999/12/31,REG
6793,2020/10/30,2999/12/31,REG
6784,2020/11/18,2999/12/31,REG
2730,2011/10/28,2999/12/31,REG
4553,2014/9/16,2999/12/31,REG
8723,2002/4/17,2004/1/26,OTC
8723,1992/6/27,2002/4/17,TSE
2451,2001/5/3,2999/12/31,TSE
1455,1993/10/7,2999/12/31,TSE
1477,2002/8/2,2003/1/21,REG
1477,2003/1/21,2999/12/31,TSE
2236,2015/6/3,2999/12/31,TSE
8464,2015/1/6,2015/12/22,REG
8464,2015/12/22,2999/12/31,TSE
6572,2016/2/26,2999/12/31,REG
2733,2012/12/24,2999/12/31,REG
2723,2010/11/22,2999/12/31,TSE
1729,2001/3/21,2018/1/2,TSE
2705,1988/12/24,2999/12/31,TSE
6768,2021/4/22,2999/12/31,TSE
6821,2021/4/20,2999/12/31,REG
4559,2014/12/8,2999/12/31,REG
6731,2019/4/3,2999/12/31,REG
2067,2012/11/5,2014/5/26,REG
2067,2014/5/26,2999/12/31,OTC
2208,2008/12/22,2999/12/31,TSE
1901,1971/1/1,1981/5/9,TSE
6492,2014/12/4,2017/4/24,REG
6492,2017/4/24,2999/12/31,OTC
1724,1995/3/30,2021/11/1,TSE
1590,2010/12/13,2999/12/31,TSE
8444,2013/7/5,2015/10/27,REG
8444,2015/10/27,2999/12/31,OTC
2837,1995/8/17,1998/6/29,OTC
2837,1998/6/29,2014/9/15,TSE
6776,2020/3/25,2021/3/31,REG
6776,2021/3/31,2999/12/31,TSE
3546,2006/12/25,2008/4/18,REG
3546,2008/4/18,2999/12/31,OTC
6010,1996/1/31,2002/12/31,OTC
2073,2021/9/23,2999/12/31,REG
6419,2013/4/30,2014/12/29,REG
6419,2014/12/29,2999/12/31,OTC
8035,2003/1/14,2005/3/10,REG
2721,2009/12/17,2021/4/16,REG
8477,2015/10/27,2016/10/31,REG
8477,2016/10/31,2999/12/31,OTC
2024,1995/12/30,2999/12/31,TSE
4735,2010/4/27,2011/8/16,REG
4735,2011/8/16,2999/12/31,OTC
8930,2000/12/6,2999/12/31,OTC
6688,2018/7/26,2021/9/16,REG
6814,2020/12/31,2999/12/31,REG
8032,2003/1/9,2003/10/2,REG
8032,2003/10/2,2999/12/31,OTC
6805,2020/11/20,2999/12/31,REG
2936,2016/9/26,2022/6/27,TSE
9949,2002/5/10,2003/11/21,REG
9949,2003/11/21,2999/12/31,OTC
1626,2012/10/2,2013/3/21,REG
1626,2013/3/21,2999/12/31,TSE
2410,2007/3/19,2009/4/20,OTC
2410,1994/2/22,2007/3/19,TSE
2411,1992/11/23,2008/10/31,TSE
4440,2019/9/11,2021/10/25,REG
4440,2021/10/25,2999/12/31,TSE
6650,2017/9/15,2999/12/31,REG
2597,2007/12/18,2010/3/26,REG
2597,2010/3/26,2999/12/31,TSE
2842,1996/4/23,1998/10/1,OTC
2842,1998/10/1,2001/12/19,TSE
3206,2004/6/24,2007/2/8,REG
3206,2007/2/8,2999/12/31,OTC
3452,2005/3/3,2006/3/8,REG
3452,2006/3/8,2020/1/13,OTC
4762,2015/12/28,2017/8/1,OTC
4801,1992/3/18,2013/4/30,OTC
6204,2002/7/10,2002/11/13,REG
6204,2002/11/13,2999/12/31,OTC
4154,2011/7/27,2011/12/28,REG
4154,2011/12/28,2999/12/31,OTC
3048,2002/9/4,2002/10/1,REG
3048,2002/10/1,2999/12/31,TSE
6530,2015/6/10,2018/1/23,REG
6530,2018/1/23,2999/12/31,OTC
9936,1997/12/6,2000/9/11,OTC
9936,2000/9/11,2005/6/20,TSE
1417,1976/12/28,2999/12/31,TSE
1423,1979/4/2,2999/12/31,TSE
1424,1979/7/17,1988/7/5,TSE
1424,1993/4/1,1993/12/1,TSE
1425,1979/8/25,1998/3/21,TSE
1427,1981/1/5,1986/9/9,TSE
1428,1981/1/15,1985/9/20,TSE
6842,2021/9/30,2999/12/31,REG
6743,2019/12/5,2020/12/14,REG
6743,2020/12/14,2999/12/31,TSE
930,1995/12/27,2001/12/19,OTC
0009A0,1994/12/6,2002/5/9,OTC
1256,2012/9/5,2016/3/17,OTC
1256,2016/3/17,2999/12/31,TSE
1262,2014/1/16,2019/10/14,TSE
1324,1997/12/26,2000/9/11,OTC
1324,2000/9/11,2999/12/31,TSE
1333,2004/1/27,2005/8/8,REG
1333,2005/8/8,2020/11/17,OTC
1475,1998/4/30,2000/10/27,OTC
1475,2000/10/27,2999/12/31,TSE
1491,1997/12/8,2001/9/3,OTC
1520,1997/10/2,2008/1/1,TSE
1527,1999/1/12,2000/6/21,OTC
1527,2000/6/21,2999/12/31,TSE
1534,1998/12/4,2001/9/19,OTC
1534,2001/9/19,2004/12/16,TSE
1566,2004/3/17,2011/1/12,REG
1566,2011/1/12,2019/7/31,OTC
1614,1995/11/20,1997/9/18,OTC
1614,1997/9/18,2999/12/31,TSE
1730,2000/1/18,2001/9/19,OTC
1730,2001/9/19,2999/12/31,TSE
1731,1993/9/14,2001/9/19,OTC
1731,2001/9/19,2999/12/31,TSE
1732,1999/11/22,2001/9/19,OTC
1732,2001/9/19,2999/12/31,TSE
1787,2004/2/10,2005/4/22,REG
1787,2005/4/22,2019/11/29,OTC
2032,1996/5/3,2000/9/11,OTC
2032,2000/9/11,2999/12/31,TSE
2033,1997/7/8,2000/9/11,OTC
2033,2000/9/11,2999/12/31,TSE
2059,2004/6/25,2005/4/28,REG
2059,2005/4/28,2008/6/25,OTC
2059,2008/6/25,2999/12/31,TSE
2070,2016/4/6,2018/12/17,REG
2070,2018/12/17,2999/12/31,OTC
1726,1998/6/24,2000/9/11,OTC
1726,2000/9/11,2999/12/31,TSE
2114,2004/8/31,2006/9/28,REG
2114,2006/9/28,2010/12/29,OTC
2114,2010/12/29,2999/12/31,TSE
2233,2010/10/25,2011/11/14,REG
2233,2011/11/14,2019/9/17,OTC
2233,2019/9/17,2999/12/31,TSE
6697,2018/9/26,2019/12/26,REG
6697,2019/12/26,2999/12/31,OTC
2420,1996/5/25,2000/9/11,OTC
2420,2000/9/11,2999/12/31,TSE
2431,1997/1/24,2000/9/11,OTC
2431,2000/9/11,2999/12/31,TSE
2433,1999/6/3,2000/9/11,OTC
2433,2000/9/11,2999/12/31,TSE
2462,1992/10/7,2001/9/19,OTC
2462,2001/9/19,2999/12/31,TSE
2485,1999/11/20,2001/9/19,OTC
2485,2001/9/19,2999/12/31,TSE
2486,2000/3/21,2001/9/19,OTC
2486,2001/9/19,2999/12/31,TSE
2514,1992/9/26,2999/12/31,TSE
2545,1999/5/13,2000/9/11,OTC
2545,2000/9/11,2999/12/31,TSE
2548,2000/7/19,2002/8/26,OTC
2548,2002/8/26,2999/12/31,TSE
2628,2004/3/1,2006/2/23,REG
2628,2006/2/23,2007/8/30,OTC
2828,1995/5/18,1997/5/23,OTC
2828,1997/5/23,2003/9/30,TSE
2829,1995/6/15,1997/5/23,OTC
2829,1997/5/23,2002/2/18,TSE
2831,1995/11/2,1997/9/3,OTC
2831,1997/9/3,2007/6/20,TSE
2846,1995/9/26,1999/1/8,OTC
2846,1999/1/8,2002/1/17,TSE
2854,1996/3/27,2002/9/16,OTC
2854,2002/9/16,2011/10/3,TSE
2921,2004/12/27,2006/1/19,REG
2921,2006/1/19,2009/12/31,OTC
3025,2001/2/1,2002/8/26,OTC
3025,2002/8/26,2999/12/31,TSE
3032,2001/4/16,2002/8/26,OTC
3032,2002/8/26,2999/12/31,TSE
3034,2001/4/24,2002/8/26,OTC
3034,2002/8/26,2999/12/31,TSE
3044,2000/12/7,2002/8/26,OTC
3044,2002/8/26,2999/12/31,TSE
3066,2002/1/2,2004/12/2,REG
3066,2004/12/2,2999/12/31,OTC
3068,2002/1/2,2008/5/2,REG
3068,2008/5/2,2018/6/13,OTC
3069,2002/1/2,2003/11/17,REG
3069,2003/11/17,2013/4/29,OTC
3071,2002/1/2,2004/12/30,REG
3071,2004/12/30,2999/12/31,OTC
3079,2002/2/5,2004/7/19,REG
3079,2004/7/19,2008/6/4,OTC
3087,2002/6/14,2003/7/28,REG
3087,2003/7/28,2013/4/30,OTC
3099,2002/8/22,2003/7/16,REG
3099,2003/7/16,2010/4/12,OTC
3126,2003/11/19,2004/12/6,REG
3126,2004/12/6,2016/4/6,OTC
3147,2004/1/28,2005/1/6,REG
3147,2013/9/30,2018/5/29,REG
3147,2018/5/29,2999/12/31,OTC
3164,2003/6/12,2008/9/10,REG
3164,2008/9/10,2010/3/22,OTC
3164,2010/3/22,2999/12/31,TSE
3178,2004/5/21,2018/11/19,REG
3178,2018/11/19,2999/12/31,OTC
3226,2003/7/30,2004/6/16,REG
3226,2004/6/16,2999/12/31,OTC
3230,2004/9/16,2006/9/25,REG
3230,2006/9/25,2999/12/31,OTC
3234,2003/9/25,2011/3/24,REG
3234,2011/3/24,2999/12/31,OTC
3252,2003/12/25,2004/9/23,REG
3252,2004/9/23,2999/12/31,OTC
3266,2003/10/14,2004/10/18,REG
3266,2004/10/18,2014/12/24,OTC
3266,2014/12/24,2999/12/31,TSE
3291,2004/9/3,2009/2/27,REG
3291,2009/2/27,2016/10/6,OTC
3298,2004/4/29,2005/7/5,REG
3298,2005/7/5,2008/10/1,OTC
3299,2004/5/7,2005/7/29,REG
3299,2005/7/29,2018/11/29,OTC
3306,2004/4/29,2005/7/5,REG
3306,2005/7/5,2999/12/31,OTC
3339,2004/6/21,2006/6/27,REG
3339,2006/6/27,2999/12/31,OTC
3520,2006/8/23,2007/10/12,REG
3520,2007/10/12,2999/12/31,OTC
3389,2007/9/6,2008/10/1,REG
3389,2008/10/1,2012/2/1,OTC
3426,2015/9/11,2016/12/21,REG
3426,2016/12/21,2999/12/31,OTC
3431,2005/1/19,2006/7/19,REG
3431,2006/7/19,2019/9/2,OTC
3428,2011/1/17,2012/5/9,REG
3428,2012/5/9,2018/10/1,OTC
3516,2006/9/28,2007/11/29,REG
3516,2007/11/29,2999/12/31,OTC
3553,2007/2/1,2008/10/21,REG
3553,2008/10/21,2017/10/1,OTC
3562,2007/6/15,2008/6/17,REG
3562,2008/6/17,2020/2/27,OTC
3563,2007/6/27,2011/1/5,REG
3563,2011/1/5,2019/4/2,OTC
3563,2019/4/2,2999/12/31,TSE
3580,2007/10/25,2010/7/9,REG
3580,2010/7/9,2999/12/31,OTC
3582,2008/10/7,2010/6/29,REG
3582,2010/6/29,2014/12/31,OTC
3615,2008/7/24,2009/4/15,REG
3615,2009/4/15,2999/12/31,OTC
3623,2008/4/14,2010/4/28,REG
3623,2010/4/28,2999/12/31,OTC
3658,2011/4/29,2012/5/21,REG
3658,2012/5/21,2016/11/22,OTC
3662,2009/5/20,2011/8/3,REG
3662,2011/8/3,2017/10/19,OTC
4103,2001/3/29,2018/11/13,OTC
4107,2002/1/2,2002/3/4,REG
4107,2002/3/4,2999/12/31,OTC
4108,2002/5/7,2002/5/13,REG
4108,2002/5/13,2008/7/16,OTC
4108,2008/7/16,2999/12/31,TSE
4109,2002/1/2,2002/8/8,REG
4109,2002/8/8,2999/12/31,OTC
4110,2000/12/28,2002/8/16,OTC
4110,2002/8/16,2004/9/24,OTC
4113,2002/12/12,2003/7/22,REG
4113,2003/7/22,2999/12/31,OTC
4153,2010/10/11,2013/5/23,REG
4153,2013/5/23,2999/12/31,OTC
4180,2012/11/5,2013/12/3,REG
4180,2013/12/3,2019/8/5,OTC
4183,2012/11/13,2017/3/9,REG
4183,2017/3/9,2999/12/31,OTC
4202,1995/5/22,1997/10/2,OTC
1107,2007/10/22,2012/6/7,OTC
1107,1987/12/24,2007/10/22,TSE
4402,1997/7/23,2999/12/31,OTC
4404,1998/4/1,2004/6/24,OTC
4404,2004/6/24,2006/8/15,OTC
4408,1999/3/18,2012/4/30,OTC
4413,1999/7/29,2999/12/31,OTC
4415,1999/12/18,2019/12/16,OTC
4426,2004/11/12,2006/11/10,REG
4426,2006/11/10,2011/12/16,OTC
4426,2011/12/16,2999/12/31,TSE
1113,1978/11/20,1995/3/10,TSE
1203,1964/8/24,2999/12/31,TSE
4522,1999/8/6,2004/5/31,OTC
1205,1971/1/6,1978/10/31,TSE
1206,1966/11/29,2000/8/5,TSE
1208,1975/7/7,1982/10/10,TSE
1209,1968/8/1,2000/11/15,TSE
1212,1979/6/6,2005/10/28,TSE
1221,1991/11/23,2003/6/18,TSE
1222,1992/3/18,2003/1/9,TSE
1224,2004/7/7,2006/9/4,OTC
1224,1992/10/1,2004/7/7,TSE
1228,1994/10/11,2004/3/15,TSE
1230,1995/10/20,2001/11/1,TSE
1302,1965/4/17,1990/9/16,TSE
1310,1987/8/6,2999/12/31,TSE
1311,1988/10/20,2008/4/23,TSE
1404,1972/1/10,1979/8/10,TSE
1406,1973/1/29,1979/8/10,TSE
1407,2003/11/10,2005/1/26,OTC
1407,1973/2/7,2003/11/10,TSE
1411,1973/11/26,1987/8/7,TSE
1412,1975/7/7,1987/8/8,TSE
1413,1975/12/27,2999/12/31,TSE
1415,1976/2/9,1987/12/29,TSE
1421,1978/9/10,1981/12/9,TSE
1429,1981/2/24,1990/9/12,TSE
1430,1982/2/5,1995/3/10,TSE
1431,1982/2/25,2002/11/8,TSE
1450,1992/10/7,2005/7/5,TSE
1457,1994/10/20,2999/12/31,TSE
1458,2004/4/28,2006/6/21,OTC
1458,1979/3/15,2004/4/28,TSE
1462,2005/7/5,2007/8/2,OTC
1462,1989/8/15,2005/7/5,TSE
1466,1998/4/4,2999/12/31,TSE
1501,1962/2/9,1996/2/28,TSE
1505,1980/7/4,2001/1/29,TSE
1510,1992/5/14,2003/9/30,TSE
1515,1995/2/4,2999/12/31,TSE
1523,1998/8/27,2010/9/1,TSE
1526,2000/3/27,2999/12/31,TSE
4561,2016/11/29,2018/6/11,REG
4561,2018/6/11,2999/12/31,OTC
4563,2016/5/30,2018/7/12,REG
4563,2018/7/12,2999/12/31,OTC
4609,2000/5/19,2999/12/31,OTC
4702,1995/4/21,2999/12/31,OTC
4703,1996/4/10,2016/3/30,OTC
4717,1999/1/20,2003/11/17,OTC
1601,1963/6/24,2007/10/15,TSE
1602,1963/8/15,2004/4/28,TSE
1607,1975/7/21,1995/9/15,TSE
1699,1983/4/6,1986/9/9,TSE
1704,1977/12/17,2019/1/30,TSE
1715,1992/12/28,2017/10/25,TSE
1801,1962/8/1,1995/9/15,TSE
1803,1979/12/6,1986/12/30,TSE
1805,1989/10/20,2999/12/31,TSE
1807,2006/8/8,2008/9/16,OTC
1807,1992/10/7,2006/8/8,TSE
1809,1996/4/30,2999/12/31,TSE
1902,1962/2/9,2020/6/1,TSE
1906,1976/4/26,2999/12/31,TSE
1918,1981/1/5,1998/11/10,TSE
2003,1987/10/29,1997/9/30,TSE
2005,1987/11/18,2003/1/8,TSE
2011,1990/5/17,2001/1/29,TSE
2016,1992/6/12,2002/4/17,TSE
2019,1993/2/18,2001/1/29,TSE
4741,2010/1/4,2017/9/26,REG
4741,2017/9/26,2999/12/31,OTC
2202,1988/12/19,2001/4/10,TSE
2398,1999/12/18,2004/9/8,TSE
2407,2006/5/10,2007/5/16,OTC
2407,2000/6/22,2006/5/10,TSE
2501,1965/3/5,2999/12/31,TSE
2504,1978/3/14,2999/12/31,TSE
2507,1980/2/20,1989/12/28,TSE
2509,1988/7/28,2999/12/31,TSE
2512,1992/2/20,2003/11/12,TSE
2516,1993/5/25,2999/12/31,TSE
2517,1993/5/28,2003/1/22,TSE
2518,1993/8/27,2003/4/23,TSE
2521,1994/7/18,2003/6/3,TSE
2522,1994/10/1,2001/8/24,TSE
2523,1994/10/12,2007/3/12,TSE
2525,1980/3/17,2005/1/5,TSE
2526,1994/11/1,2010/4/8,TSE
2527,1995/3/6,2999/12/31,TSE
2529,1995/4/17,2000/5/8,TSE
2533,1995/12/30,2006/2/7,TSE
2538,1996/11/1,2999/12/31,TSE
2602,1976/1/26,1986/9/9,TSE
2604,1988/12/22,2002/11/1,TSE
2612,1994/10/20,2999/12/31,TSE
4907,2002/1/2,2002/3/4,REG
4907,2002/3/4,2999/12/31,OTC
2703,1972/10/31,2000/12/19,TSE
2807,1983/4/8,2007/1/18,TSE
2808,1983/4/18,2005/12/26,TSE
2810,1984/3/12,2002/1/17,TSE
2811,2006/12/19,2007/3/8,OTC
2811,1984/3/14,2006/12/19,TSE
2816,1992/5/5,2999/12/31,TSE
2822,1994/11/28,2006/5/1,TSE
4910,2002/1/2,2003/3/26,REG
4910,2003/3/26,2005/12/1,OTC
2825,1996/10/2,2006/9/14,TSE
2827,1996/12/19,2007/4/30,TSE
2835,1998/3/30,2002/4/22,TSE
4927,2010/2/3,2011/10/18,REG
4927,2011/10/18,2015/9/8,OTC
4927,2015/9/8,2999/12/31,TSE
4947,2011/10/18,2020/5/28,OTC
4950,2010/6/29,2012/4/27,REG
4950,2012/4/27,2999/12/31,OTC
4965,2010/10/13,2011/4/6,REG
4965,2011/4/6,2018/6/22,OTC
4994,2010/12/24,2011/12/13,REG
4994,2011/12/13,2013/12/25,OTC
4994,2013/12/25,2999/12/31,TSE
5002,1996/1/15,2000/2/22,OTC
5006,1997/9/2,2005/3/10,OTC
2902,1978/8/14,2005/6/13,TSE
2906,1989/12/26,2999/12/31,TSE
2929,2013/12/30,2999/12/31,TSE
5008,1998/3/25,2001/6/12,OTC
5204,2000/12/21,2011/8/5,OTC
5206,2001/10/8,2999/12/31,OTC
5207,2001/6/19,2009/6/29,OTC
5208,2002/1/2,2002/1/8,REG
5208,2002/1/8,2003/9/23,OTC
5211,2002/6/14,2002/12/23,REG
5211,2002/12/23,2999/12/31,OTC
5220,2014/10/7,2018/4/26,REG
5220,2018/4/26,2999/12/31,OTC
5223,2018/7/2,2999/12/31,OTC
5255,2012/4/9,2014/7/25,REG
5255,2014/7/25,2018/11/30,OTC
5261,2012/1/16,2013/11/27,REG
5261,2013/11/27,2014/12/25,OTC
